sub,p,o
http://www.wikidata.org/entity/Q3581967,http://www.wikidata.org/prop/direct/P380,PA00099234
http://www.wikidata.org/entity/Q3581967,http://www.wikidata.org/prop/direct/P625,Point(9.35289 42.4232)
http://www.wikidata.org/entity/Q3581967,http://www.wikidata.org/prop/direct/P646,/m/0hgnczz
http://www.wikidata.org/entity/Q3581967,http://www.wikidata.org/prop/direct/P825,http://www.wikidata.org/entity/Q40662
http://www.wikidata.org/entity/Q3581967,http://www.wikidata.org/prop/direct/P1435,http://www.wikidata.org/entity/Q10387684
http://www.wikidata.org/entity/Q3581967,http://www.wikidata.org/prop/direct/P3963,2B/accueil_2B246
http://www.wikidata.org/entity/Q3581967,http://www.wikidata.org/prop/direct/P6375,place de la Porta
http://www.wikidata.org/entity/Q3581967,http://www.wikidata.org/prop/direct-normalized/P646,http://g.co/kg/m/0hgnczz
http://www.wikidata.org/entity/Q3581967,http://www.wikidata.org/prop/P373,http://www.wikidata.org/entity/statement/Q3581967-002DEFD7-3130-4318-AB1F-83CB20B05B2B
http://www.wikidata.org/entity/Q3581967,http://www.wikidata.org/prop/P380,http://www.wikidata.org/entity/statement/Q3581967-64CBA7B0-A072-45D5-B331-14FE50713C39
http://www.wikidata.org/entity/Q3581967,http://www.wikidata.org/prop/P380,http://www.wikidata.org/entity/statement/Q3581967-A10E9196-5116-4CED-9DFC-F42C1A1A1F97
http://www.wikidata.org/entity/Q3581967,http://www.wikidata.org/prop/P625,http://www.wikidata.org/entity/statement/Q3581967-626fd092-3cd3-4600-b675-3c001b3f0bc7
http://www.wikidata.org/entity/Q3581967,http://www.wikidata.org/prop/P646,http://www.wikidata.org/entity/statement/Q3581967-3824189B-F6FC-49BE-A73B-FD423A02CFCA
http://www.wikidata.org/entity/Q3581967,http://www.wikidata.org/prop/P825,http://www.wikidata.org/entity/statement/Q3581967-23f624a1-1e94-4c6f-8fa7-a79418352a71
http://www.wikidata.org/entity/Q3581967,http://www.wikidata.org/prop/P1435,http://www.wikidata.org/entity/statement/Q3581967-6A6F8C6A-E3BF-4F51-B8BC-EFCB98FF5DA5
http://www.wikidata.org/entity/Q3581967,http://www.wikidata.org/prop/P3963,http://www.wikidata.org/entity/statement/Q3581967-E9D1F1D4-F8DB-4E17-80DA-E4FD8DA9F5E2
http://www.wikidata.org/entity/Q3581967,http://www.wikidata.org/prop/P6375,http://www.wikidata.org/entity/statement/Q3581967-8EEF7193-B31A-429B-8035-5342524D699C
http://www.wikidata.org/entity/Q3584960,http://schema.org/version,1450904813
http://www.wikidata.org/entity/Q3584960,http://schema.org/dateModified,2021-06-29T08:28:47Z
http://www.wikidata.org/entity/Q3584960,http://schema.org/description,كنيسة في فرنسا
http://www.wikidata.org/entity/Q3584960,http://schema.org/description,եկեղեցի Ֆրանսիայում
http://www.wikidata.org/entity/Q3584960,http://schema.org/description,"church located in Haute-Corse, in France"
http://www.wikidata.org/entity/Q3584960,http://schema.org/description,"iglesia situada en Alta Córcega, en Francia"
http://www.wikidata.org/entity/Q3584960,http://schema.org/description,"église située en Haute-Corse, en France"
http://www.wikidata.org/entity/Q3584960,http://schema.org/description,Kirchengebäude auf Korsika (Frankreich)
http://www.wikidata.org/entity/Q3584960,http://schema.org/description,"kerkgebouw in Valle-di-Campoloro, Frankrijk"
http://www.wikidata.org/entity/Q3584960,http://www.w3.org/2000/01/rdf-schema#label,Santa Cristina (Valle-di-Campoloro)
http://www.wikidata.org/entity/Q3584960,http://www.w3.org/2000/01/rdf-schema#label,Église Sainte-Christine de Valle-di-Campoloro
http://www.wikidata.org/entity/Q3584960,http://www.w3.org/2000/01/rdf-schema#label,église Sainte-Christine de Valle-di-Campoloro
http://www.wikidata.org/entity/Q3584960,http://www.w3.org/2000/01/rdf-schema#label,Igreja de Santa Cristina de Valle-di-Campoloro
http://www.wikidata.org/entity/Q3584960,http://www.w3.org/2004/02/skos/core#altLabel,Eglise Sainte-Christine de Valle-di-Campoloro
http://www.wikidata.org/entity/Q3584960,http://wikiba.se/ontology#statements,12
http://www.wikidata.org/entity/Q3584960,http://wikiba.se/ontology#sitelinks,5
http://www.wikidata.org/entity/Q3584960,http://wikiba.se/ontology#identifiers,4
http://www.wikidata.org/entity/Q3584960,http://wikiba.se/ontology#timestamp,2021-06-29T08:29:04Z
http://www.wikidata.org/entity/Q3584960,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142
http://www.wikidata.org/entity/Q3584960,http://www.wikidata.org/prop/direct/P18,http://commons.wikimedia.org/wiki/Special:FilePath/Santa%20Cristina%20%283%29.jpg
http://www.wikidata.org/entity/Q3584960,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q16970
http://www.wikidata.org/entity/Q3584960,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q246480
http://www.wikidata.org/entity/Q3584960,http://www.wikidata.org/prop/direct/P214,4185151304658949460005
http://www.wikidata.org/entity/Q3584960,http://www.wikidata.org/prop/direct-normalized/P214,http://viaf.org/viaf/4185151304658949460005
http://www.wikidata.org/entity/Q3584960,http://www.wikidata.org/prop/P17,http://www.wikidata.org/entity/statement/q3584960-AE53D9CF-CAA1-4A9E-AC76-DEC0FBF061CD
http://www.wikidata.org/entity/Q3584960,http://www.wikidata.org/prop/P18,http://www.wikidata.org/entity/statement/Q3584960-77a84a7e-00cc-42c3-a665-b5801c5c8ad7
http://www.wikidata.org/entity/Q3584960,http://www.wikidata.org/prop/P31,http://www.wikidata.org/entity/statement/Q3584960-A32939A3-0A5A-492B-9475-AD8D33A5C354
http://www.wikidata.org/entity/Q3584960,http://www.wikidata.org/prop/P131,http://www.wikidata.org/entity/statement/Q3584960-6A78D004-96A7-4F7C-B3A8-8BE64C81C6E7
http://www.wikidata.org/entity/Q3584960,http://www.wikidata.org/prop/P214,http://www.wikidata.org/entity/statement/Q3584960-7DBE253E-7021-460A-BCC9-E2597F899125
http://www.wikidata.org/entity/Q3584960,http://www.wikidata.org/prop/direct/P373,Santa Cristina (Cervione)
http://www.wikidata.org/entity/Q3584960,http://www.wikidata.org/prop/direct/P380,PA00099256
http://www.wikidata.org/entity/Q3584960,http://www.wikidata.org/prop/direct/P625,Point(9.5008 42.3373)
http://www.wikidata.org/entity/Q3584960,http://www.wikidata.org/prop/direct/P646,/m/0hgq1f_
http://www.wikidata.org/entity/Q3584960,http://www.wikidata.org/prop/direct/P1435,http://www.wikidata.org/entity/Q10387684
http://www.wikidata.org/entity/Q3584960,http://www.wikidata.org/prop/direct/P3963,2B/accueil_2B335a
http://www.wikidata.org/entity/Q3584960,http://www.wikidata.org/prop/direct/P5775,http://commons.wikimedia.org/wiki/Special:FilePath/Santa%20Cristina%20%281%29.jpg
http://www.wikidata.org/entity/Q3584960,http://www.wikidata.org/prop/direct-normalized/P646,http://g.co/kg/m/0hgq1f_
http://www.wikidata.org/entity/Q3584960,http://www.wikidata.org/prop/P373,http://www.wikidata.org/entity/statement/Q3584960-fffd0a5b-ecb2-4501-95c3-026450cfba11
http://www.wikidata.org/entity/Q3584960,http://www.wikidata.org/prop/P380,http://www.wikidata.org/entity/statement/Q3584960-2EAD7FEE-354D-4DF3-88DD-F363A8C209CE
http://www.wikidata.org/entity/Q3584960,http://www.wikidata.org/prop/P625,http://www.wikidata.org/entity/statement/Q3584960-a6ba9059-bbd6-4abc-ba24-395b9f7103c8
http://www.wikidata.org/entity/Q3584960,http://www.wikidata.org/prop/P646,http://www.wikidata.org/entity/statement/Q3584960-679A1160-AA32-40B8-9B97-B6ADDA1AD528
http://www.wikidata.org/entity/Q3584960,http://www.wikidata.org/prop/P1435,http://www.wikidata.org/entity/statement/Q3584960-77DEB183-80E4-491C-8B01-DA63113E7B5E
http://www.wikidata.org/entity/Q3584960,http://www.wikidata.org/prop/P3963,http://www.wikidata.org/entity/statement/Q3584960-15cee73d-43f5-b091-f5ab-ea2373947765
http://www.wikidata.org/entity/Q3584960,http://www.wikidata.org/prop/P5775,http://www.wikidata.org/entity/statement/Q3584960-a23544de-4db3-7543-5ac2-eba654ebb3f2
http://www.wikidata.org/entity/Q3580906,http://schema.org/version,1351589880
http://www.wikidata.org/entity/Q3580906,http://schema.org/dateModified,2021-01-31T02:01:37Z
http://www.wikidata.org/entity/Q3580906,http://schema.org/description,كنيسة في فرنسا
http://www.wikidata.org/entity/Q3580906,http://schema.org/description,եկեղեցի Ֆրանսիայում
http://www.wikidata.org/entity/Q3580906,http://schema.org/description,igreja em França
http://www.wikidata.org/entity/Q3580906,http://schema.org/description,Kirchengebäude in Frankreich
http://www.wikidata.org/entity/Q3580906,http://schema.org/description,"church located in Haute-Corse, in France"
http://www.wikidata.org/entity/Q3580906,http://schema.org/description,"iglesia situada en Alta Córcega, en Francia"
http://www.wikidata.org/entity/Q3580906,http://schema.org/description,église française située à Loreto-di-Casinca
http://www.wikidata.org/entity/Q3580906,http://schema.org/description,"kerkgebouw in Loreto-di-Casinca, Frankrijk"
http://www.wikidata.org/entity/Q3580906,http://www.w3.org/2000/01/rdf-schema#label,Église Saint-André de Loreto-di-Casinca
http://www.wikidata.org/entity/Q3580906,http://www.w3.org/2000/01/rdf-schema#label,église Saint-André de Loreto-di-Casinca
http://www.wikidata.org/entity/Q3580906,http://www.w3.org/2000/01/rdf-schema#label,Igreja de São André de Loreto-di-Casinca
http://www.wikidata.org/entity/Q3580906,http://www.w3.org/2004/02/skos/core#altLabel,Eglise Saint-Andre de Loreto-di-Casinca
http://www.wikidata.org/entity/Q3580906,http://wikiba.se/ontology#statements,14
http://www.wikidata.org/entity/Q3580906,http://wikiba.se/ontology#sitelinks,4
http://www.wikidata.org/entity/Q3580906,http://wikiba.se/ontology#identifiers,4
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/direct/P18,http://commons.wikimedia.org/wiki/Special:FilePath/Eglise%20Saint%20Andr%C3%A9.JPG
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q16970
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q783296
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/direct/P138,http://www.wikidata.org/entity/Q43399
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/direct/P140,http://www.wikidata.org/entity/Q1841
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/direct/P149,http://www.wikidata.org/entity/Q840829
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/P17,http://www.wikidata.org/entity/statement/q3580906-630FC53E-6318-4B8E-8874-3E6188B44413
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/P18,http://www.wikidata.org/entity/statement/Q3580906-CF5C121D-9433-46EC-A96C-714BA7F1DC17
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/P31,http://www.wikidata.org/entity/statement/Q3580906-294FF048-A482-417C-9475-7406E0F606A1
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/P131,http://www.wikidata.org/entity/statement/Q3580906-D6A97BCF-915E-4CFF-B08F-2579323BAA9C
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/P138,http://www.wikidata.org/entity/statement/Q3580906-AD7BB8AB-65EC-4282-AD33-C4D32EFEE8E2
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/P140,http://www.wikidata.org/entity/statement/Q3580906-9f2a0a61-4020-1371-74e6-868cc41a9512
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/P149,http://www.wikidata.org/entity/statement/Q3580906-D86A23DC-BE37-4B92-BB16-17872D0D6F52
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/direct/P373,Église Saint-André de Loreto-di-Casinca
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/direct/P380,IA2B000003
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/direct/P380,PA00099206
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/direct/P625,Point(9.4316 42.4773)
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/direct/P646,/m/0hgl_j8
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/direct/P1435,http://www.wikidata.org/entity/Q10387684
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/direct/P3963,2B/accueil_2B145
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/direct-normalized/P646,http://g.co/kg/m/0hgl_j8
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/P373,http://www.wikidata.org/entity/statement/Q3580906-d3822cc3-4203-24b3-4adb-bf8455d77bf3
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/P380,http://www.wikidata.org/entity/statement/Q3580906-48F6A0C6-4EF5-46E4-838C-4233936299B3
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/P380,http://www.wikidata.org/entity/statement/Q3580906-A78093AC-95AD-4933-A79E-76B87586D258
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/P625,http://www.wikidata.org/entity/statement/Q3580906-ff5af9d4-f90d-4279-a49b-68be77ef2e5e
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/P646,http://www.wikidata.org/entity/statement/Q3580906-2367AB61-B47E-46D5-9A95-AF19DC91D556
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/P1435,http://www.wikidata.org/entity/statement/Q3580906-E11FD66B-8435-420B-88CD-4458EE96023B
http://www.wikidata.org/entity/Q3580906,http://www.wikidata.org/prop/P3963,http://www.wikidata.org/entity/statement/Q3580906-B26B8F71-C9C0-48C4-BDE2-A670879AB19F
http://www.wikidata.org/entity/Q3581304,http://schema.org/version,1440567090
http://www.wikidata.org/entity/Q3581304,http://schema.org/dateModified,2021-06-13T10:16:56Z
http://www.wikidata.org/entity/Q3581304,http://schema.org/description,كنيسة في فرنسا
http://www.wikidata.org/entity/Q3581304,http://schema.org/description,եկեղեցի Ֆրանսիայում
http://www.wikidata.org/entity/Q3581304,http://schema.org/description,igreja em França
http://www.wikidata.org/entity/Q3581304,http://schema.org/description,Kirchengebäude in Frankreich
http://www.wikidata.org/entity/Q3581304,http://schema.org/description,"church located in Haute-Corse, in France"
http://www.wikidata.org/entity/Q3581304,http://schema.org/description,"iglesia situada en Alta Córcega, en Francia"
http://www.wikidata.org/entity/Q3581304,http://schema.org/description,"église située en Haute-Corse, en France"
http://www.wikidata.org/entity/Q3581304,http://schema.org/description,"kerkgebouw in Rapale, Frankrijk"
http://www.wikidata.org/entity/Q3581304,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.wikidata.org/prop/novalue/P3963
http://www.wikidata.org/entity/Q3581304,http://www.w3.org/2000/01/rdf-schema#label,Église Saint-Césaire de Rapale
http://www.wikidata.org/entity/Q3581304,http://www.w3.org/2000/01/rdf-schema#label,église Saint-Césaire de Rapale
http://www.wikidata.org/entity/Q3581304,http://www.w3.org/2000/01/rdf-schema#label,Igreja de São Césaire de Rapale
http://www.wikidata.org/entity/Q3581304,http://www.w3.org/2004/02/skos/core#altLabel,Eglise Saint-Cesaire de Rapale
http://www.wikidata.org/entity/Q3581304,http://wikiba.se/ontology#statements,8
http://www.wikidata.org/entity/Q3581304,http://wikiba.se/ontology#sitelinks,3
http://www.wikidata.org/entity/Q3581304,http://wikiba.se/ontology#identifiers,3
http://www.wikidata.org/entity/Q3581304,http://wikiba.se/ontology#timestamp,2021-06-13T10:17:01Z
http://www.wikidata.org/entity/Q3581304,http://www.wikidata.org/prop/direct/P17,http://www.wikidata.org/entity/Q142
http://www.wikidata.org/entity/Q3581304,http://www.wikidata.org/prop/direct/P31,http://www.wikidata.org/entity/Q16970
http://www.wikidata.org/entity/Q3581304,http://www.wikidata.org/prop/direct/P131,http://www.wikidata.org/entity/Q1240369
http://www.wikidata.org/entity/Q3581304,http://www.wikidata.org/prop/P17,http://www.wikidata.org/entity/statement/q3581304-3554EEEB-26DE-46A6-BF35-EC449545F1E7
http://www.wikidata.org/entity/Q3581304,http://www.wikidata.org/prop/P31,http://www.wikidata.org/entity/statement/Q3581304-AF83D6A6-BC9C-412C-A011-8C2EF3DFAE83
http://www.wikidata.org/entity/Q3581304,http://www.wikidata.org/prop/P131,http://www.wikidata.org/entity/statement/Q3581304-65D55B73-A6ED-4198-8EB3-52669F90BFD5
http://www.wikidata.org/entity/Q3581304,http://www.wikidata.org/prop/direct/P380,PA00099238
http://www.wikidata.org/entity/Q3581304,http://www.wikidata.org/prop/direct/P625,Point(9.304138888 42.584472222)
http://www.wikidata.org/entity/Q3581304,http://www.wikidata.org/prop/direct/P646,/m/0hgmrl9
http://www.wikidata.org/entity/Q3581304,http://www.wikidata.org/prop/direct/P1435,http://www.wikidata.org/entity/Q10387684
http://www.wikidata.org/entity/Q3581304,http://www.wikidata.org/prop/direct-normalized/P646,http://g.co/kg/m/0hgmrl9
http://www.wikidata.org/entity/Q3581304,http://www.wikidata.org/prop/P380,http://www.wikidata.org/entity/statement/Q3581304-5A19F24B-EEC8-4BDB-8809-AE091A037A4B
http://www.wikidata.org/entity/Q3581304,http://www.wikidata.org/prop/P625,http://www.wikidata.org/entity/statement/Q3581304-95692a3c-ad79-45f6-8001-92e39fd16f3c
http://www.wikidata.org/entity/Q3581304,http://www.wikidata.org/prop/P646,http://www.wikidata.org/entity/statement/Q3581304-AA7B5909-4CF0-4DA1-9C77-ED846899D517
http://www.wikidata.org/entity/Q3581304,http://www.wikidata.org/prop/P1435,http://www.wikidata.org/entity/statement/Q3581304-173B746F-14DD-4137-AF09-AA738DEFA0C3
http://www.wikidata.org/entity/Q3581304,http://www.wikidata.org/prop/P3963,http://www.wikidata.org/entity/statement/Q3581304-35b0ac98-442b-cb84-0cc5-6ea6ffb62044
